# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.8508897706852638,1.9847981091346074,2.5878623309304394,142.7807473795791,-2.552669312055792,-3.0,0.3039943167620852,0.0,-44.59406440576241,0.0
 0.8572787275172034,1.9977846762948253,2.5778958885323844,142.49583782712995,-2.5718361825516105,-2.9999999999999654,0.29957789579377553,0.0,-44.27544214055248,0.0
 0.8636297117410879,2.0107411984247565,2.567851083130737,142.21464519258978,-2.5908891352232644,-3.0000000000000173,0.2952766183817718,0.0,-43.962374882372046,0.0
 0.8699431446344063,2.023667018391186,2.5577294512549793,141.93709168893903,-2.609829433903219,-2.999999999999965,0.2910878788755695,0.0,-43.654951803055276,0.0
 0.8762194253842799,2.036561479060899,2.547532529434594,141.66310095530085,-2.62865827615284,-2.9999999999999822,0.2870091370223518,0.0,-43.35325411297061,0.0
 0.8824589321855539,2.049423923300679,2.537261854199063,141.3925980314056,-2.647376796556662,-2.9999999999999822,0.28303791796401034,0.0,-43.057355782953366,0.0
 0.8886620232732018,2.0622536939773113,2.5269189620778687,141.1255093314907,-2.6659860698196054,-3.0,0.27917181219758025,0.0,-42.76732422903552,0.0
 0.8948290378935957,2.075050133957581,2.5165053896004927,140.8617626176951,-2.6844871136807873,-3.000000000000018,0.275408475531047,0.0,-42.483220958132094,0.0
 0.9009602972188306,2.087812586108272,2.5060226732964175,140.60128697302954,-2.702880891656492,-3.0,0.27174562854703155,0.0,-42.20510217307135,0.0
 0.9070561052079587,2.1005403932961695,2.495472349695126,140.34401277402097,-2.721168315623876,-2.9999999999999636,0.2681810564634619,0.0,-41.933019352622956,0.0
 0.9131167494186873,2.1132328983880577,2.4848559553260996,140.0898716630431,-2.739350248256062,-3.000000000000018,0.26471260862104695,0.0,-41.66701978746618,0.0
 0.9191425017728213,2.125889444250722,2.4741750267188207,139.83879652046906,-2.7574275053184643,-3.000000000000037,0.2613381979985253,0.0,-41.407147102108716,0.0
 0.9251336192784796,2.138509373750946,2.4634311004027714,139.59072143660623,-2.775400857835439,-2.9999999999999813,0.25805580067117684,0.0,-41.15344173523026,0.0
 0.9310903447118858,2.1510920297555156,2.4526257129074343,139.3455816835498,-2.7932710341356577,-3.0000000000000187,0.254863455215431,0.0,-40.90594140782774,0.0
 0.9370129072613264,2.163636755131215,2.441760400762291,139.10331368691817,-2.8110387217839796,-3.0000000000000373,0.25175926215829497,0.0,-40.66468155645146,0.0
 0.9429015231356748,2.1761428927448283,2.4308367004968243,138.86385499757955,-2.8287045694070247,-2.9999999999999813,0.24874138323704245,0.0,-40.429695757274075,0.0
 0.9487563961397093,2.1886097854631408,2.4198561486405157,138.62714426332894,-2.8462691884191287,-3.000000000000057,0.24580804075555787,0.0,-40.201016117436744,0.0
 0.9545777182182864,2.201036776152937,2.408820281722848,138.39312120062328,-2.8637331546548603,-3.0000000000000573,0.24295751707414218,0.0,-39.97867366259329,0.0
 0.9603656699712896,2.2134232076810014,2.3977306362733035,138.1617265663151,-2.8810970099138697,-2.999999999999981,0.24018815371896157,0.0,-39.762698695946405,0.0
 0.9661204211411318,2.2257684229141192,2.386588748821364,137.93290212947855,-2.8983612634233964,-2.999999999999981,0.23749835082295523,0.0,-39.55312115046978,0.0
 0.9718421310744719,2.2380717647190744,2.375396155896512,137.7065906432973,-2.9155263932234163,-2.999999999999942,0.23488656643874492,0.0,-39.34997092259606,0.0
 0.9775309491596837,2.2503325759626525,2.3641543940282292,137.48273581706027,-2.9325928474790515,-2.9999999999999414,0.23235131595031894,0.0,-39.15327820082564,0.0
 0.9831870152415156,2.262550199511637,2.3528649997459983,137.26128228823606,-2.9495610457245474,-3.000000000000039,0.22989117133109185,0.0,-38.96307377388481,0.0
